row_index,role
31559,train
31560,train
31561,train
31562,val
31563,calibration
31564,train
31565,train
31566,val
31567,train
31568,challenge
31569,train
31570,train
31571,challenge
31572,train
31573,val
31574,train
31575,train
31576,val
31577,train
31578,train
31579,train
31580,train
31581,val
31582,train
31583,train
31584,train
31585,train
31586,train
31587,val
31588,train
31589,val
31590,train
31591,train
31592,calibration
31593,calibration
31594,val
31595,train
31596,challenge
31597,train
31598,train
31599,train
31600,train
31601,challenge
31602,challenge
31603,train
31604,train
31605,train
31606,train
31607,train
31608,train
31609,train
31610,train
31611,train
31612,train
31613,train
31614,val
31615,train
31616,train
31617,train
31618,calibration
31619,train
31620,train
31621,challenge
31622,train
31623,train
31624,challenge
31625,train
31626,challenge
31627,challenge
31628,val
31629,train
31630,train
31631,train
31632,train
31633,train
31634,train
31635,train
31636,calibration
31637,calibration
31638,val
31639,train
31640,train
31641,train
31642,train
31643,val
31644,train
31645,train
31646,train
31647,train
31648,challenge
31649,calibration
31650,val
31651,train
31652,challenge
31653,challenge
31654,train
31655,train
31656,train
31657,train
31658,challenge
31659,train
31660,train
31661,challenge
31662,train
31663,train
31664,val
31665,train
31666,challenge
31667,train
31668,train
31669,train
31670,challenge
31671,challenge
31672,train
31673,train
31674,calibration
31675,val
31676,train
31677,val
31678,val
31679,train
31680,train
31681,calibration
31682,train
31683,challenge
31684,train
31685,val
31686,train
31687,calibration
31688,challenge
31689,calibration
31690,train
31691,challenge
31692,train
31693,challenge
31694,train
31695,train
31696,calibration
31697,train
31698,train
31699,train
31700,challenge
31701,train
31702,train
31703,train
31704,train
31705,train
31706,challenge
31707,challenge
31708,train
31709,val
31710,challenge
31711,train
31712,train
31713,train
31714,train
31715,val
31716,train
31717,train
31718,challenge
31719,train
31720,train
31721,challenge
31722,train
31723,challenge
31724,challenge
31725,train
31726,calibration
31727,train
31728,train
31729,challenge
31730,train
31731,calibration
31732,train
31733,calibration
31734,train
31735,train
31736,train
31737,train
31738,train
31739,calibration
31740,challenge
31741,train
31742,train
31743,challenge
31744,train
31745,train
31746,val
31747,val
31748,train
31749,train
31750,val
31751,train
31752,challenge
31753,challenge
31754,val
31755,challenge
31756,calibration
31757,train
31758,val
31759,train
31760,calibration
31761,challenge
31762,train
31763,train
31764,challenge
31765,train
31766,challenge
31767,train
31768,train
31769,challenge
31770,train
31771,calibration
31772,challenge
31773,train
31774,train
31775,train
31776,challenge
31777,val
31778,train
31779,train
31780,challenge
31781,train
31782,train
31783,train
31784,train
31785,challenge
31786,calibration
31787,train
31788,val
31789,val
31790,train
31791,train
31792,train
31793,val
31794,val
31795,train
31796,calibration
31797,train
31798,val
31799,train
31800,train
31801,train
31802,train
31803,train
31804,train
31805,train
31806,train
31807,challenge
31808,train
31809,train
31810,train
31811,val
31812,train
31813,val
31814,train
31815,val
31816,train
31817,challenge
31818,train
31819,challenge
31820,challenge
31821,train
31822,val
31823,train
31824,train
31825,train
31826,train
31827,train
31828,train
31829,val
31830,train
31831,train
31832,train
31833,train
31834,challenge
31835,train
31836,train
31837,train
31838,train
31839,val
31840,train
31841,train
31842,calibration
31843,calibration
31844,train
31845,challenge
31846,challenge
31847,train
31848,train
31849,train
31850,challenge
31851,train
31852,challenge
31853,train
31854,val
31855,challenge
31856,train
31857,challenge
31858,challenge
31859,train
31860,calibration
31861,calibration
31862,train
31863,challenge
31864,train
31865,calibration
31866,challenge
31867,val
31868,train
31869,train
31870,train
31871,train
31872,train
31873,val
31874,calibration
31875,train
31876,train
31877,train
31878,train
31879,train
31880,train
31881,val
31882,calibration
31883,train
31884,train
31885,train
31886,challenge
31887,train
31888,train
31889,train
31890,train
31891,train
31892,calibration
31893,val
31894,train
31895,train
31896,train
31897,val
31898,train
31899,challenge
31900,train
31901,val
31902,train
31903,train
31904,train
31905,train
31906,train
31907,train
31908,train
31909,train
31910,val
31911,calibration
31912,calibration
31913,challenge
31914,train
31915,train
31916,train
31917,train
31918,calibration
31919,train
31920,train
31921,val
31922,challenge
31923,train
31924,train
31925,val
31926,val
31927,val
31928,train
31929,train
31930,train
31931,train
31932,challenge
31933,train
31934,challenge
31935,train
31936,train
31937,train
31938,val
31939,val
31940,challenge
31941,val
31942,challenge
31943,train
31944,calibration
31945,train
31946,train
31947,train
31948,val
31949,train
31950,calibration
31951,train
31952,challenge
31953,train
31954,train
31955,train
31956,train
31957,train
31958,train
31959,val
31960,calibration
31961,train
31962,train
31963,challenge
31964,val
31965,train
31966,train
31967,calibration
31968,calibration
31969,calibration
31970,train
31971,train
31972,train
31973,train
31974,train
31975,train
31976,train
31977,calibration
31978,train
31979,train
31980,val
31981,train
31982,train
31983,challenge
31984,train
31985,calibration
31986,val
31987,train
31988,calibration
31989,train
31990,calibration
31991,train
31992,train
31993,train
31994,train
31995,train
31996,calibration
31997,train
31998,train
31999,challenge
32000,val
32001,calibration
32002,train
32003,train
32004,train
32005,train
32006,train
32007,challenge
32008,train
32009,train
32010,train
32011,train
32012,train
32013,challenge
32014,train
32015,train
32016,val
32017,train
32018,train
32019,challenge
32020,calibration
32021,train
32022,train
32023,train
32024,val
32025,train
32026,calibration
32027,calibration
32028,train
32029,train
32030,val
32031,train
32032,train
32033,challenge
32034,train
32035,train
32036,train
32037,calibration
32038,train
32039,challenge
32040,train
32041,train
32042,challenge
32043,train
32044,val
32045,train
32046,train
32047,train
32048,calibration
32049,challenge
32050,val
32051,train
32052,train
32053,train
32054,train
32055,train
32056,train
32057,train
32058,val
32059,train
32060,train
32061,val
32062,challenge
32063,train
32064,challenge
32065,val
32066,calibration
32067,calibration
32068,train
32069,train
32070,val
32071,train
32072,train
32073,train
32074,train
32075,train
32076,train
32077,val
32078,train
32079,calibration
32080,train
32081,calibration
32082,challenge
32083,train
32084,train
32085,val
32086,train
32087,challenge
32088,calibration
32089,val
32090,calibration
32091,val
32092,train
32093,train
32094,train
32095,challenge
32096,train
32097,calibration
32098,challenge
32099,train
32100,train
32101,calibration
32102,val
32103,train
32104,train
32105,val
32106,train
32107,train
32108,challenge
32109,train
32110,train
32111,val
32112,train
32113,train
32114,train
32115,calibration
32116,val
32117,train
32118,train
32119,train
32120,val
32121,train
32122,train
32123,val
32124,train
32125,val
32126,challenge
32127,challenge
32128,val
32129,train
32130,challenge
32131,train
32132,train
32133,train
32134,train
32135,train
32136,train
32137,train
32138,train
32139,train
32140,val
32141,calibration
32142,train
32143,train
32144,train
32145,val
32146,train
32147,train
32148,train
32149,train
32150,train
32151,calibration
32152,train
32153,train
32154,train
32155,challenge
32156,challenge
32157,train
32158,train
32159,val
32160,train
32161,challenge
32162,challenge
32163,train
32164,train
32165,train
32166,challenge
32167,train
32168,train
32169,calibration
32170,train
32171,val
32172,train
32173,val
32174,train
32175,val
32176,train
32177,val
32178,train
32179,val
32180,train
32181,train
32182,challenge
32183,calibration
32184,challenge
32185,val
32186,challenge
32187,train
32188,val
32189,train
32190,train
32191,val
32192,challenge
32193,train
32194,challenge
32195,train
32196,challenge
32197,train
32198,train
32199,train
32200,challenge
32201,train
32202,train
32203,challenge
32204,challenge
32205,val
32206,calibration
32207,train
32208,train
32209,calibration
32210,train
32211,train
32212,calibration
32213,challenge
32214,val
32215,train
32216,train
32217,train
32218,train
32219,train
32220,train
32221,challenge
32222,challenge
32223,val
32224,train
32225,train
32226,challenge
32227,train
32228,train
32229,train
32230,train
32231,train
32232,train
32233,train
32234,train
32235,val
32236,challenge
32237,train
32238,train
32239,train
32240,train
32241,train
32242,train
32243,train
32244,challenge
32245,challenge
32246,train
32247,val
32248,train
32249,train
32250,calibration
32251,challenge
32252,challenge
32253,train
32254,train
32255,train
32256,train
32257,challenge
32258,train
32259,val
32260,challenge
32261,train
32262,train
32263,train
32264,train
32265,calibration
32266,val
32267,train
32268,train
32269,train
32270,train
32271,train
32272,train
32273,train
32274,train
32275,train
32276,train
32277,train
32278,challenge
32279,train
32280,train
32281,train
32282,train
32283,train
32284,challenge
32285,challenge
32286,train
32287,train
32288,train
32289,train
32290,calibration
32291,train
32292,train
32293,challenge
32294,train
32295,train
32296,train
32297,train
32298,challenge
32299,train
32300,challenge
32301,challenge
32302,calibration
32303,train
32304,val
32305,train
32306,train
32307,challenge
32308,train
32309,train
32310,train
32311,train
32312,train
32313,calibration
32314,train
32315,train
32316,challenge
32317,train
32318,train
32319,train
32320,train
32321,calibration
32322,calibration
32323,train
32324,calibration
32325,train
32326,train
32327,train
32328,train
32329,train
32330,calibration
32331,val
32332,challenge
32333,challenge
32334,val
32335,train
32336,train
32337,calibration
32338,train
32339,challenge
32340,challenge
32341,train
32342,train
32343,train
32344,train
32345,challenge
32346,train
32347,train
32348,val
32349,train
32350,train
32351,challenge
32352,val
32353,train
32354,train
32355,calibration
32356,train
32357,val
32358,val
32359,train
32360,calibration
32361,train
32362,train
32363,train
32364,val
32365,train
32366,train
32367,train
32368,train
32369,train
32370,train
32371,val
32372,train
32373,challenge
32374,challenge
32375,train
32376,train
32377,train
32378,val
32379,train
32380,challenge
32381,train
32382,train
32383,challenge
32384,challenge
32385,val
32386,train
32387,val
32388,train
32389,train
32390,challenge
32391,train
32392,train
32393,calibration
32394,val
32395,challenge
32396,val
32397,challenge
32398,calibration
32399,train
32400,train
32401,train
32402,train
32403,train
32404,challenge
32405,train
32406,val
32407,train
32408,train
32409,val
32410,train
32411,challenge
32412,train
32413,train
32414,train
32415,train
32416,train
32417,challenge
32418,train
32419,calibration
32420,train
32421,train
32422,train
32423,calibration
32424,val
32425,val
32426,train
32427,train
32428,challenge
32429,train
32430,train
32431,train
32432,train
32433,train
32434,challenge
32435,challenge
32436,train
32437,train
32438,train
32439,train
32440,train
32441,challenge
32442,calibration
32443,val
32444,train
32445,train
32446,challenge
32447,train
32448,calibration
32449,train
32450,train
32451,val
32452,calibration
32453,challenge
32454,calibration
32455,val
32456,val
32457,val
32458,challenge
32459,train
32460,val
32461,train
32462,train
32463,calibration
32464,train
32465,train
32466,train
32467,val
32468,challenge
32469,train
32470,calibration
32471,train
32472,train
32473,calibration
32474,challenge
32475,train
32476,train
32477,train
32478,train
32479,train
32480,train
32481,val
32482,train
32483,train
32484,val
32485,train
32486,train
32487,challenge
32488,train
32489,train
32490,challenge
32491,train
32492,train
32493,train
32494,calibration
32495,train
32496,train
32497,train
32498,train
32499,val
32500,train
32501,train
32502,train
32503,train
32504,train
32505,challenge
